lea_id,lea_name,school_id,school_name.x,identified_student_percentage_isp,proxy_identified_student_percentage_isp,eligible_to_participate,near_eligible_to_participate,currently_participating,participating_as_an_individual_site,participating_as_part_of_a_group_of_schools,participating_as_part_of_an_entire_district,participating_in_year_4_and_eligible_for_a_grace_year,student_enrollment_in_near_eligible_eligible_and_participating_cep_schools,comments,pkey,isp,enrollment,cep,academic_year,county_code,district_code,school_code,county_name,district_name,school_name.y,district_type,school_type,educational_option_type,nslp_provision_status,charter_school_y_n,charter_school_number,charter_funding_type,irc,low_grade,high_grade,enrollment_k_12,free_meal_count_k_12,percent_percent_eligible_free_k_12,frpm_count_k_12,percent_percent_eligible_frpm_k_12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_percent_eligible_frpm_ages_5_17,calpads_fall_1_certification_status
1702,Los Angeles Unified School District,19647336017024,FERNANGELES ELEMENTARY,NA,0.46815834767641995,X,NA,X,NA,G2,NA,NA,581,NA,647336017024,0.46815834767641995,581,1,2019-2020,19,64733,6017024,Los Angeles,Los Angeles Unified,Fernangeles Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,558,477,0.8548387096774194,513,0.9193548387096774,527,448,0.8500948766603416,483,0.9165085388994307,Y
1702,Los Angeles Unified School District,19647336017008,FARMDALE ELEMENTARY,NA,0.43577981651376146,X,NA,X,NA,G1,NA,NA,436,NA,647336017008,0.43577981651376146,436,1,2019-2020,19,64733,6017008,Los Angeles,Los Angeles Unified,Farmdale Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,413,348,0.8426150121065376,365,0.8837772397094431,382,322,0.8429319371727748,339,0.887434554973822,Y
1702,Los Angeles Unified School District,19647336016992,FAIRBURN AVENUE ELEMENTARY,NA,6.9351230425055935E-2,NA,NA,NA,NA,NA,NA,NA,447,NA,647336016992,0.06935123042505595,447,0,2019-2020,19,64733,6016992,Los Angeles,Los Angeles Unified,Fairburn Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,463,65,0.14038876889848811,84,0.18142548596112312,453,65,0.1434878587196468,84,0.18543046357615894,Y
1702,Los Angeles Unified School District,19647336016984,FAIR AVENUE ELEMENTARY,NA,0.48271446862996159,X,NA,X,NA,G1,NA,NA,781,NA,647336016984,0.4827144686299617,781,1,2019-2020,19,64733,6016984,Los Angeles,Los Angeles Unified,Fair Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,752,646,0.8590425531914894,708,0.9414893617021277,720,621,0.8625,681,0.9458333333333333,Y
1702,Los Angeles Unified School District,19647336016976,EVERGREEN AVENUE ELEMENTARY,NA,0.6193820224719101,X,NA,X,NA,G1,NA,NA,712,NA,647336016976,0.61938202247191,712,1,2019-2020,19,64733,6016976,Los Angeles,Los Angeles Unified,Evergreen Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,688,631,0.9171511627906976,654,0.9505813953488372,648,594,0.9166666666666666,617,0.9521604938271605,Y
1702,Los Angeles Unified School District,19647336016968,EUCLID AVENUE ELEMENTARY,NA,0.49871794871794872,X,NA,X,NA,G2,NA,NA,780,NA,647336016968,0.4987179487179487,780,1,2019-2020,19,64733,6016968,Los Angeles,Los Angeles Unified,Euclid Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,787,646,0.820838627700127,689,0.8754764930114358,753,620,0.8233731739707836,659,0.8751660026560425,Y
1702,Los Angeles Unified School District,19647336016950,ESHELMAN AVENUE ELEMENTARY,NA,0.42940038684719534,X,NA,NA,NA,NA,NA,NA,517,NA,647336016950,0.4294003868471954,517,0,2019-2020,19,64733,6016950,Los Angeles,Los Angeles Unified,Eshelman Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,473,391,0.8266384778012685,416,0.879492600422833,437,366,0.8375286041189931,388,0.8878718535469108,Y
1702,Los Angeles Unified School District,19647336016943,ERWIN ELEMENTARY,NA,0.48567335243553006,X,NA,X,NA,G1,NA,NA,698,NA,647336016943,0.48567335243553,698,1,2019-2020,19,64733,6016943,Los Angeles,Los Angeles Unified,Erwin Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,669,536,0.8011958146487295,582,0.8699551569506726,633,506,0.7993680884676145,551,0.8704581358609794,Y
1702,Los Angeles Unified School District,19647336016935,Encino Charter Elementary,NA,0.13781512605042018,NA,NA,NA,NA,NA,NA,NA,595,NA,647336016935,0.13781512605042023,595,0,2019-2020,19,64733,6016935,Los Angeles,Los Angeles Unified,Encino Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1471,Locally funded,N,K,5,599,131,0.21869782971619364,143,0.2387312186978297,590,128,0.21694915254237288,140,0.23728813559322035,Y
1702,Los Angeles Unified School District,19647336016901,Emelita Street Elementary,NA,0.39247311827956988,NA,X,NA,NA,NA,NA,NA,372,NA,647336016901,0.3924731182795699,372,0,2019-2020,19,64733,6016901,Los Angeles,Los Angeles Unified,Emelita Street Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,312,164,0.5256410256410257,199,0.6378205128205128,301,156,0.5182724252491694,191,0.6345514950166113,Y
1702,Los Angeles Unified School District,19647336016893,ELYSIAN HEIGHTS ELEMENTARY,NA,0.36708860759493672,NA,X,X,NA,G1,NA,NA,316,NA,647336016893,0.3670886075949368,316,1,2019-2020,19,64733,6016893,Los Angeles,Los Angeles Unified,Elysian Heights ES Arts Magnet,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,308,162,0.525974025974026,179,0.5811688311688312,308,162,0.525974025974026,179,0.5811688311688312,Y
1702,Los Angeles Unified School District,19647336016885,ELIZABETH LEARNING CENTER,NA,0.5377142857142857,X,NA,X,NA,G1,NA,NA,1750,NA,647336016885,0.5377142857142856,1750,1,2019-2020,19,64733,6016885,Los Angeles,Los Angeles Unified,Elizabeth Learning Center,Unified School District,K-12 Schools (Public),Traditional,CEP,No,NA,NA,N,K,12,1708,1590,0.9309133489461359,1650,0.9660421545667447,1651,1540,0.9327680193821926,1596,0.966686856450636,Y
1702,Los Angeles Unified School District,19647336016877,EL SERENO ELEMENTARY,NA,0.46470588235294119,X,NA,X,NA,G1,NA,NA,340,NA,647336016877,0.4647058823529413,340,1,2019-2020,19,64733,6016877,Los Angeles,Los Angeles Unified,El Sereno Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,314,260,0.8280254777070064,286,0.910828025477707,303,251,0.8283828382838284,275,0.9075907590759076,Y
1702,Los Angeles Unified School District,19647336016869,El Oro Way Charter For Enriched Studies,NA,0.13695652173913042,NA,NA,NA,NA,NA,NA,NA,460,NA,647336016869,0.13695652173913042,460,0,2019-2020,19,64733,6016869,Los Angeles,Los Angeles Unified,El Oro Way Charter For Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1466,Locally funded,N,K,5,453,103,0.22737306843267108,126,0.2781456953642384,445,101,0.22696629213483147,123,0.27640449438202247,Y
1702,Los Angeles Unified School District,19647336016851,EL DORADO AVENUE ELEMENTARY,NA,0.46681922196796338,X,NA,X,NA,G1,NA,NA,437,NA,647336016851,0.46681922196796344,437,1,2019-2020,19,64733,6016851,Los Angeles,Los Angeles Unified,El Dorado Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,425,326,0.7670588235294118,346,0.8141176470588235,396,303,0.7651515151515151,320,0.8080808080808081,Y
1702,Los Angeles Unified School District,19647336016844,EASTMAN AVENUE ELEMENTARY,NA,0.54628422425032597,X,NA,X,NA,G1,NA,NA,767,NA,647336016844,0.546284224250326,767,1,2019-2020,19,64733,6016844,Los Angeles,Los Angeles Unified,Eastman Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,725,681,0.9393103448275862,707,0.9751724137931035,688,647,0.940406976744186,672,0.9767441860465116,Y
1702,Los Angeles Unified School District,19647336016836,EAGLE ROCK ELEMENTARY,NA,0.20986093552465235,NA,NA,NA,NA,NA,NA,NA,791,NA,647336016836,0.20986093552465238,791,0,2019-2020,19,64733,6016836,Los Angeles,Los Angeles Unified,Eagle Rock Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,815,290,0.3558282208588957,381,0.46748466257668714,783,279,0.3563218390804598,367,0.46871008939974457,Y
1702,Los Angeles Unified School District,19647336016828,DYER STREET ELEMENTARY,NA,0.41630901287553645,X,NA,NA,NA,NA,NA,NA,699,NA,647336016828,0.41630901287553645,699,0,2019-2020,19,64733,6016828,Los Angeles,Los Angeles Unified,Dyer Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,700,588,0.84,646,0.9228571428571428,639,540,0.8450704225352113,594,0.9295774647887324,Y
1702,Los Angeles Unified School District,19647336016810,Tom Bradley Global Awareness Magnet,NA,0.65292096219931273,X,NA,X,NA,G1,NA,NA,291,NA,647336016810,0.6529209621993127,291,1,2019-2020,19,64733,6016810,Los Angeles,Los Angeles Unified,Tom Bradley Global Awareness Magnet,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No,NA,NA,N,K,5,262,226,0.8625954198473282,237,0.9045801526717557,259,223,0.861003861003861,234,0.9034749034749034,Y
1702,Los Angeles Unified School District,19647336016802,DORRIS PLACE ELEMENTARY,NA,0.37254901960784315,NA,X,NA,NA,NA,NA,NA,306,NA,647336016802,0.3725490196078432,306,0,2019-2020,19,64733,6016802,Los Angeles,Los Angeles Unified,Dorris Place Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,287,190,0.662020905923345,229,0.7979094076655052,259,178,0.6872586872586872,211,0.8146718146718147,Y
1702,Los Angeles Unified School District,19647336016794,DOMINGUEZ ELEMENTARY,NA,0.3988657844990548,NA,X,NA,NA,NA,NA,NA,529,NA,647336016794,0.39886578449905485,529,0,2019-2020,19,64733,6016794,Los Angeles,Los Angeles Unified,Dominguez Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,502,384,0.7649402390438247,427,0.850597609561753,466,357,0.7660944206008584,397,0.851931330472103,Y
1702,Los Angeles Unified School District,19647336016786,DOLORES STREET ELEMENTARY,NA,0.35416666666666669,NA,X,NA,NA,NA,NA,NA,576,NA,647336016786,0.35416666666666674,576,0,2019-2020,19,64733,6016786,Los Angeles,Los Angeles Unified,Dolores Street Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,541,352,0.6506469500924215,435,0.8040665434380776,506,328,0.6482213438735178,406,0.8023715415019763,Y
1702,Los Angeles Unified School District,19647336016778,Dixie Canyon Community Charter,NA,0.13746630727762804,NA,NA,NA,NA,NA,NA,NA,742,NA,647336016778,0.13746630727762807,742,0,2019-2020,19,64733,6016778,Los Angeles,Los Angeles Unified,Dixie Canyon Community Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1469,Locally funded,N,K,5,756,164,0.21693121693121692,190,0.25132275132275134,737,160,0.21709633649932158,185,0.2510176390773406,Y
1702,Los Angeles Unified School District,19647336016752,DENKER AVENUE ELEMENTARY,NA,0.32567049808429116,NA,X,NA,NA,NA,NA,NA,783,NA,647336016752,0.3256704980842912,783,0,2019-2020,19,64733,6016752,Los Angeles,Los Angeles Unified,Denker Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,767,460,0.5997392438070405,563,0.7340286831812256,713,435,0.6100981767180925,525,0.7363253856942497,Y
1702,Los Angeles Unified School District,19647336016745,DELEVAN DRIVE ELEMENTARY,NA,0.18019801980198019,NA,NA,NA,NA,NA,NA,NA,505,NA,647336016745,0.1801980198019802,505,0,2019-2020,19,64733,6016745,Los Angeles,Los Angeles Unified,Delevan Drive Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,519,218,0.42003853564547206,298,0.5741811175337187,487,211,0.433264887063655,290,0.5954825462012321,Y
1702,Los Angeles Unified School District,19647336016737,DEL AMO ELEMENTARY,NA,0.30054644808743169,NA,X,NA,NA,NA,NA,NA,366,NA,647336016737,0.3005464480874317,366,0,2019-2020,19,64733,6016737,Los Angeles,Los Angeles Unified,Del Amo Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,340,193,0.5676470588235294,241,0.7088235294117647,310,179,0.5774193548387097,222,0.7161290322580646,Y
1702,Los Angeles Unified School District,19647336016729,Dearborn Elementary Charter Academy,NA,0.22445255474452555,NA,NA,NA,NA,NA,NA,NA,548,NA,647336016729,0.22445255474452555,548,0,2019-2020,19,64733,6016729,Los Angeles,Los Angeles Unified,Dearborn Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1481,Locally funded,N,K,5,513,247,0.48148148148148145,297,0.5789473684210527,496,237,0.4778225806451613,286,0.5766129032258065,Y
1702,Los Angeles Unified School District,19647336016711,DAYTON HEIGHTS ELEMENTARY,NA,0.47901234567901235,X,NA,X,NA,G2,NA,NA,405,NA,647336016711,0.4790123456790124,405,1,2019-2020,19,64733,6016711,Los Angeles,Los Angeles Unified,Dayton Heights Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,364,319,0.8763736263736264,337,0.9258241758241759,357,313,0.876750700280112,330,0.9243697478991597,Y
1702,Los Angeles Unified School District,19647336016703,Darby Avenue Elementary,NA,0.22831050228310501,NA,NA,NA,NA,NA,NA,NA,438,NA,647336016703,0.22831050228310498,438,0,2019-2020,19,64733,6016703,Los Angeles,Los Angeles Unified,Darby Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,439,182,0.4145785876993166,232,0.5284738041002278,428,181,0.42289719626168226,229,0.5350467289719626,Y
1702,Los Angeles Unified School District,19647336016695,DANUBE AVENUE ELEMENTARY,NA,0.31607629427792916,NA,X,NA,NA,NA,NA,NA,367,NA,647336016695,0.3160762942779292,367,0,2019-2020,19,64733,6016695,Los Angeles,Los Angeles Unified,Danube Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,350,209,0.5971428571428572,263,0.7514285714285714,318,194,0.610062893081761,244,0.7672955974842768,Y
1702,Los Angeles Unified School District,19647336016687,DAHLIA HEIGHTS ELEMENTARY,NA,0.11190476190476191,NA,NA,NA,NA,NA,NA,NA,420,NA,647336016687,0.11190476190476191,420,0,2019-2020,19,64733,6016687,Los Angeles,Los Angeles Unified,Dahlia Heights Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,408,81,0.19852941176470587,99,0.2426470588235294,404,81,0.2004950495049505,99,0.24504950495049505,Y
1702,Los Angeles Unified School District,19647336016679,CHRISTOPHER DENA ELEMENTARY,NA,0.6272321428571429,X,NA,X,NA,G1,NA,NA,448,NA,647336016679,0.6272321428571427,448,1,2019-2020,19,64733,6016679,Los Angeles,Los Angeles Unified,Christopher Dena Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,433,400,0.9237875288683602,418,0.9653579676674365,419,386,0.9212410501193318,404,0.964200477326969,Y
1702,Los Angeles Unified School District,19647336016661,CRESTWOOD STREET ELEMENTARY,NA,0.29411764705882354,NA,NA,NA,NA,NA,NA,NA,408,NA,647336016661,0.2941176470588236,408,0,2019-2020,19,64733,6016661,Los Angeles,Los Angeles Unified,Crestwood Street Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,353,204,0.5779036827195467,248,0.7025495750708215,348,203,0.5833333333333334,246,0.7068965517241379,Y
1702,Los Angeles Unified School District,19647336016653,CRESCENT HEIGHTS BOULEVARD ELEMENTARY,NA,0.48554913294797686,X,NA,NA,NA,NA,NA,NA,346,NA,647336016653,0.48554913294797686,346,0,2019-2020,19,64733,6016653,Los Angeles,Los Angeles Unified,Crescent Heights Boulevard Elementary,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No,NA,NA,N,K,5,332,248,0.7469879518072289,271,0.8162650602409639,327,244,0.746177370030581,266,0.8134556574923547,Y
1702,Los Angeles Unified School District,19647336016646,COWAN AVENUE ELEMENTARY,NA,0.29295774647887324,NA,NA,NA,NA,NA,NA,NA,355,NA,647336016646,0.2929577464788733,355,0,2019-2020,19,64733,6016646,Los Angeles,Los Angeles Unified,Cowan Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,379,200,0.5277044854881267,250,0.6596306068601583,375,199,0.5306666666666666,247,0.6586666666666666,Y
1702,Los Angeles Unified School District,19647336016638,BETTY PLASENCIA ELEMENTARY,NA,0.5271453590192644,X,NA,X,NA,G1,NA,NA,571,NA,647336016638,0.5271453590192644,571,1,2019-2020,19,64733,6016638,Los Angeles,Los Angeles Unified,Betty Plasencia Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,558,485,0.8691756272401434,523,0.9372759856630825,528,457,0.865530303030303,494,0.9356060606060606,Y
1702,Los Angeles Unified School District,19647336016620,CORONA AVENUE ELEMENTARY,NA,0.51572327044025157,X,NA,X,NA,G1,NA,NA,795,NA,647336016620,0.5157232704402517,795,1,2019-2020,19,64733,6016620,Los Angeles,Los Angeles Unified,Corona Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,764,661,0.8651832460732984,705,0.9227748691099477,764,661,0.8651832460732984,705,0.9227748691099477,Y
1702,Los Angeles Unified School District,19647336016612,COMPTON AVENUE ELEMENTARY,NA,0.76589595375722541,X,NA,X,NA,G1,NA,NA,346,NA,647336016612,0.7658959537572254,346,1,2019-2020,19,64733,6016612,Los Angeles,Los Angeles Unified,Compton Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,318,304,0.9559748427672956,316,0.9937106918238994,301,287,0.9534883720930233,299,0.9933554817275747,Y
1702,Los Angeles Unified School District,19647336016604,COMMONWEALTH AVENUE ELEMENTARY,NA,0.4607250755287009,X,NA,X,NA,G1,NA,NA,662,NA,647336016604,0.4607250755287009,662,1,2019-2020,19,64733,6016604,Los Angeles,Los Angeles Unified,Commonwealth Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,602,510,0.8471760797342193,552,0.9169435215946844,564,484,0.8581560283687943,521,0.9237588652482269,Y
1702,Los Angeles Unified School District,19647336016570,COLISEUM STREET ELEMENTARY,NA,0.63157894736842102,X,NA,X,NA,G1,NA,NA,171,NA,647336016570,0.631578947368421,171,1,2019-2020,19,64733,6016570,Los Angeles,Los Angeles Unified,Coliseum Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,172,152,0.8837209302325582,154,0.8953488372093024,170,151,0.888235294117647,153,0.9,Y
1702,Los Angeles Unified School District,19647336016562,Colfax Charter Elementary,NA,0.13050075872534142,NA,NA,NA,NA,NA,NA,NA,659,NA,647336016562,0.13050075872534142,659,0,2019-2020,19,64733,6016562,Los Angeles,Los Angeles Unified,Colfax Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1041,Locally funded,N,K,5,647,134,0.2071097372488408,151,0.23338485316846985,634,130,0.20504731861198738,147,0.23186119873817035,Y
1702,Los Angeles Unified School District,19647336016554,COLDWATER CANYON ELEMENTARY,NA,0.46,X,NA,X,NA,G2,NA,NA,700,NA,647336016554,0.46,700,1,2019-2020,19,64733,6016554,Los Angeles,Los Angeles Unified,Coldwater Canyon Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,694,592,0.8530259365994236,637,0.9178674351585014,656,562,0.8567073170731707,604,0.9207317073170732,Y
1702,Los Angeles Unified School District,19647336016547,COHASSET STREET ELEMENTARY,NA,0.44795539033457249,X,NA,X,NA,G1,NA,NA,538,NA,647336016547,0.44795539033457255,538,1,2019-2020,19,64733,6016547,Los Angeles,Los Angeles Unified,Cohasset Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,537,459,0.8547486033519553,483,0.8994413407821229,500,425,0.85,447,0.894,Y
1702,Los Angeles Unified School District,19647336016539,Coeur D'Alene Avenue Elementary,NA,0.10189982728842832,NA,NA,NA,NA,NA,NA,NA,579,NA,647336016539,0.10189982728842832,579,0,2019-2020,19,64733,6016539,Los Angeles,Los Angeles Unified,Coeur D'Alene Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,570,80,0.14035087719298245,88,0.1543859649122807,554,78,0.1407942238267148,85,0.15342960288808663,Y
1702,Los Angeles Unified School District,19647336016521,CLOVER AVENUE ELEMENTARY,NA,0.15789473684210525,NA,NA,NA,NA,NA,NA,NA,570,NA,647336016521,0.1578947368421053,570,0,2019-2020,19,64733,6016521,Los Angeles,Los Angeles Unified,Clover Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,541,124,0.22920517560073936,143,0.2643253234750462,528,120,0.22727272727272727,139,0.26325757575757575,Y
1702,Los Angeles Unified School District,19647336016513,CLIFFORD STREET ELEMENTARY,NA,0.42957746478873238,X,NA,X,NA,G1,NA,NA,142,NA,647336016513,0.4295774647887324,142,1,2019-2020,19,64733,6016513,Los Angeles,Los Angeles Unified,Clifford Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,6,132,74,0.5606060606060606,86,0.6515151515151515,128,71,0.5546875,83,0.6484375,Y
1702,Los Angeles Unified School District,19647336016505,CITY TERRACE ELEMENTARY,NA,0.37826086956521737,NA,X,X,NA,G1,NA,NA,460,NA,647336016505,0.3782608695652174,460,1,2019-2020,19,64733,6016505,Los Angeles,Los Angeles Unified,City Terrace Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,455,289,0.6351648351648351,342,0.7516483516483516,414,263,0.6352657004830918,313,0.7560386473429952,Y
1702,Los Angeles Unified School District,19647336016497,CIMARRON AVENUE ELEMENTARY,NA,0.41823899371069184,X,NA,NA,NA,NA,NA,NA,318,NA,647336016497,0.4182389937106919,318,0,2019-2020,19,64733,6016497,Los Angeles,Los Angeles Unified,Cimarron Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,286,210,0.7342657342657343,225,0.7867132867132867,262,192,0.732824427480916,205,0.7824427480916031,Y
1702,Los Angeles Unified School District,19647336016489,CIENEGA ELEMENTARY,NA,0.52504317789291888,X,NA,X,NA,G1,NA,NA,579,NA,647336016489,0.5250431778929188,579,1,2019-2020,19,64733,6016489,Los Angeles,Los Angeles Unified,Cienega Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,529,468,0.8846880907372401,492,0.9300567107750473,494,439,0.888663967611336,461,0.9331983805668016,Y
1702,Los Angeles Unified School District,19647336016471,CHEREMOYA AVENUE ELEMENTARY,NA,0.48717948717948717,X,NA,NA,NA,NA,NA,NA,273,NA,647336016471,0.4871794871794873,273,0,2019-2020,19,64733,6016471,Los Angeles,Los Angeles Unified,Cheremoya Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,258,166,0.6434108527131783,181,0.7015503875968992,255,163,0.6392156862745098,178,0.6980392156862745,Y
1702,Los Angeles Unified School District,19647336016463,CHATSWORTH PARK ELEMENTARY,NA,0.31898734177215188,NA,X,NA,NA,NA,NA,NA,395,NA,647336016463,0.3189873417721519,395,0,2019-2020,19,64733,6016463,Los Angeles,Los Angeles Unified,Chatsworth Park ES Urban Planning/Community Development Magnet,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,414,217,0.5241545893719807,250,0.6038647342995169,414,217,0.5241545893719807,250,0.6038647342995169,Y
1702,Los Angeles Unified School District,19647336016455,CHASE STREET ELEMENTARY,NA,0.47627737226277372,X,NA,X,NA,G2,NA,NA,548,NA,647336016455,0.4762773722627738,548,1,2019-2020,19,64733,6016455,Los Angeles,Los Angeles Unified,Chase Street Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,544,475,0.8731617647058824,516,0.9485294117647058,514,448,0.8715953307392996,488,0.9494163424124513,Y
1702,Los Angeles Unified School District,19647336016448,CHARNOCK ROAD ELEMENTARY,NA,0.37026239067055394,NA,X,NA,NA,NA,NA,NA,343,NA,647336016448,0.37026239067055394,343,0,2019-2020,19,64733,6016448,Los Angeles,Los Angeles Unified,Charnock Road Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,337,222,0.658753709198813,239,0.7091988130563798,297,201,0.6767676767676768,214,0.7205387205387206,Y
1702,Los Angeles Unified School District,19647336016430,CHAPMAN ELEMENTARY,NA,0.3991031390134529,NA,X,NA,NA,NA,NA,NA,446,NA,647336016430,0.3991031390134529,446,0,2019-2020,19,64733,6016430,Los Angeles,Los Angeles Unified,Chapman Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,413,288,0.6973365617433414,327,0.7917675544794189,388,272,0.7010309278350515,306,0.788659793814433,Y
1702,Los Angeles Unified School District,19647336016422,Chandler Elementary,NA,0.23166023166023167,NA,NA,NA,NA,NA,NA,NA,518,NA,647336016422,0.23166023166023172,518,0,2019-2020,19,64733,6016422,Los Angeles,Los Angeles Unified,Chandler Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,494,192,0.38866396761133604,220,0.44534412955465585,489,192,0.39263803680981596,220,0.4498977505112474,Y
1702,Los Angeles Unified School District,19647336016414,CENTURY PARK ELEMENTARY,NA,0.50306748466257667,X,NA,X,NA,G1,NA,NA,326,NA,647336016414,0.5030674846625767,326,1,2019-2020,19,64733,6016414,Los Angeles,Los Angeles Unified,Century Park Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,277,225,0.8122743682310469,230,0.83032490974729245,253,207,0.8181818181818182,210,0.8300395256916996,Y
1702,Los Angeles Unified School District,19647336016406,CATSKILL AVENUE ELEMENTARY,NA,0.43700787401574803,X,NA,X,NA,G1,NA,NA,508,NA,647336016406,0.43700787401574814,508,1,2019-2020,19,64733,6016406,Los Angeles,Los Angeles Unified,Catskill Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,499,392,0.7855711422845691,436,0.87374749498998,467,367,0.7858672376873662,408,0.8736616702355461,Y
1702,Los Angeles Unified School District,19647336016398,CASTLE HEIGHTS ELEMENTARY,NA,0.16637478108581435,NA,NA,NA,NA,NA,NA,NA,571,NA,647336016398,0.16637478108581435,571,0,2019-2020,19,64733,6016398,Los Angeles,Los Angeles Unified,Castle Heights Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,569,137,0.24077328646748683,168,0.29525483304042177,557,136,0.24416517055655296,166,0.2980251346499102,Y
